benchmark,noise_percent,seed,arm,alpha,alpha_mode,best_beta,validation_error,true_alpha,target_noise_l2,initial_slice_effect_l2,target_variance_clean,target_variance_noisy,temporal_adjoint_weight_norm
Frac. RD (space),0.0,0,fully_noisy,0.86965,fractional_subunit,1.6613386872300477,0.0036915264889584897,1.0,0.0,0.0,5.578155158496823e-07,5.578155158496823e-07,40.35107500136456
Frac. RD (space),0.0,0,clean_initial_slice,0.86965,fractional_subunit,1.6613386872300477,0.0036915264889584897,1.0,0.0,0.0,5.578155158496823e-07,5.578155158496823e-07,40.35107500136456
Frac. RD (space),0.0,0,target_only_noise,0.86965,fractional_subunit,1.6613386872300477,0.0036915264889584897,1.0,0.0,0.0,5.578155158496823e-07,5.578155158496823e-07,40.35107500136456
Frac. RD (space),0.0,0,library_only_noise,0.86965,fractional_subunit,1.6613386872300477,0.0036915264889584897,1.0,0.0,0.0,5.578155158496823e-07,5.578155158496823e-07,40.35107500136456
Frac. RD (space),0.0,0,clean,0.8721375,fractional_subunit,1.6612436295114514,0.0035581947989249334,1.0,0.0,0.0,5.587510536208023e-07,5.587510536208023e-07,40.559919113788126
Frac. RD (space),0.0,0,fully_noisy,0.8721375,fractional_subunit,1.6612436295114514,0.0035581947989249334,1.0,0.0,0.0,5.587510536208023e-07,5.587510536208023e-07,40.559919113788126
Frac. RD (space),0.0,0,clean_initial_slice,0.8721375,fractional_subunit,1.6612436295114514,0.0035581947989249334,1.0,0.0,0.0,5.587510536208023e-07,5.587510536208023e-07,40.559919113788126
Frac. RD (space),0.0,0,target_only_noise,0.8721375,fractional_subunit,1.6612436295114514,0.0035581947989249334,1.0,0.0,0.0,5.587510536208023e-07,5.587510536208023e-07,40.559919113788126
Frac. RD (space),0.0,0,library_only_noise,0.8721375,fractional_subunit,1.6612436295114514,0.0035581947989249334,1.0,0.0,0.0,5.587510536208023e-07,5.587510536208023e-07,40.559919113788126
Frac. RD (space),0.0,0,clean,0.874625,fractional_subunit,1.6611487530738323,0.00342752582228265,1.0,0.0,0.0,5.596887909946544e-07,5.596887909946544e-07,40.771130755018326
Frac. RD (space),0.0,0,fully_noisy,0.874625,fractional_subunit,1.6611487530738323,0.00342752582228265,1.0,0.0,0.0,5.596887909946544e-07,5.596887909946544e-07,40.771130755018326
Frac. RD (space),0.0,0,clean_initial_slice,0.874625,fractional_subunit,1.6611487530738323,0.00342752582228265,1.0,0.0,0.0,5.596887909946544e-07,5.596887909946544e-07,40.771130755018326
Frac. RD (space),0.0,0,target_only_noise,0.874625,fractional_subunit,1.6611487530738323,0.00342752582228265,1.0,0.0,0.0,5.596887909946544e-07,5.596887909946544e-07,40.771130755018326
Frac. RD (space),0.0,0,library_only_noise,0.874625,fractional_subunit,1.6611487530738323,0.00342752582228265,1.0,0.0,0.0,5.596887909946544e-07,5.596887909946544e-07,40.771130755018326
Frac. RD (space),0.0,0,clean,0.8771125,fractional_subunit,1.6610523425391421,0.0032990527899434516,1.0,0.0,0.0,5.606191620251323e-07,5.606191620251323e-07,40.98471938132054
Frac. RD (space),0.0,0,fully_noisy,0.8771125,fractional_subunit,1.6610523425391421,0.0032990527899434516,1.0,0.0,0.0,5.606191620251323e-07,5.606191620251323e-07,40.98471938132054
Frac. RD (space),0.0,0,clean_initial_slice,0.8771125,fractional_subunit,1.6610523425391421,0.0032990527899434516,1.0,0.0,0.0,5.606191620251323e-07,5.606191620251323e-07,40.98471938132054
Frac. RD (space),0.0,0,target_only_noise,0.8771125,fractional_subunit,1.6610523425391421,0.0032990527899434516,1.0,0.0,0.0,5.606191620251323e-07,5.606191620251323e-07,40.98471938132054
Frac. RD (space),0.0,0,library_only_noise,0.8771125,fractional_subunit,1.6610523425391421,0.0032990527899434516,1.0,0.0,0.0,5.606191620251323e-07,5.606191620251323e-07,40.98471938132054
Frac. RD (space),0.0,0,clean,0.8796,fractional_subunit,1.6609536700819907,0.003172597774489849,1.0,0.0,0.0,5.61538085971918e-07,5.61538085971918e-07,41.20069432687077
Frac. RD (space),0.0,0,fully_noisy,0.8796,fractional_subunit,1.6609536700819907,0.003172597774489849,1.0,0.0,0.0,5.61538085971918e-07,5.61538085971918e-07,41.20069432687077
Frac. RD (space),0.0,0,clean_initial_slice,0.8796,fractional_subunit,1.6609536700819907,0.003172597774489849,1.0,0.0,0.0,5.61538085971918e-07,5.61538085971918e-07,41.20069432687077
Frac. RD (space),0.0,0,target_only_noise,0.8796,fractional_subunit,1.6609536700819907,0.003172597774489849,1.0,0.0,0.0,5.61538085971918e-07,5.61538085971918e-07,41.20069432687077
Frac. RD (space),0.0,0,library_only_noise,0.8796,fractional_subunit,1.6609536700819907,0.003172597774489849,1.0,0.0,0.0,5.61538085971918e-07,5.61538085971918e-07,41.20069432687077
Frac. RD (space),0.0,0,clean,0.8820875,fractional_subunit,1.6608551806604432,0.0030488104863192235,1.0,0.0,0.0,5.624591953357313e-07,5.624591953357313e-07,41.41906480485135
Frac. RD (space),0.0,0,fully_noisy,0.8820875,fractional_subunit,1.6608551806604432,0.0030488104863192235,1.0,0.0,0.0,5.624591953357313e-07,5.624591953357313e-07,41.41906480485135
Frac. RD (space),0.0,0,clean_initial_slice,0.8820875,fractional_subunit,1.6608551806604432,0.0030488104863192235,1.0,0.0,0.0,5.624591953357313e-07,5.624591953357313e-07,41.41906480485135
Frac. RD (space),0.0,0,target_only_noise,0.8820875,fractional_subunit,1.6608551806604432,0.0030488104863192235,1.0,0.0,0.0,5.624591953357313e-07,5.624591953357313e-07,41.41906480485135
Frac. RD (space),0.0,0,library_only_noise,0.8820875,fractional_subunit,1.6608551806604432,0.0030488104863192235,1.0,0.0,0.0,5.624591953357313e-07,5.624591953357313e-07,41.41906480485135
Frac. RD (space),0.0,0,clean,0.884575,fractional_subunit,1.660755377959802,0.00292731606395636,1.0,0.0,0.0,5.633741143433779e-07,5.633741143433779e-07,41.6398399085805
Frac. RD (space),0.0,0,fully_noisy,0.884575,fractional_subunit,1.660755377959802,0.00292731606395636,1.0,0.0,0.0,5.633741143433779e-07,5.633741143433779e-07,41.6398399085805
Frac. RD (space),0.0,0,clean_initial_slice,0.884575,fractional_subunit,1.660755377959802,0.00292731606395636,1.0,0.0,0.0,5.633741143433779e-07,5.633741143433779e-07,41.6398399085805
Frac. RD (space),0.0,0,target_only_noise,0.884575,fractional_subunit,1.660755377959802,0.00292731606395636,1.0,0.0,0.0,5.633741143433779e-07,5.633741143433779e-07,41.6398399085805
Frac. RD (space),0.0,0,library_only_noise,0.884575,fractional_subunit,1.660755377959802,0.00292731606395636,1.0,0.0,0.0,5.633741143433779e-07,5.633741143433779e-07,41.6398399085805
Frac. RD (space),0.0,0,clean,0.8870625,fractional_subunit,1.6606530237682995,0.0028078278011687153,1.0,0.0,0.0,5.642758915629645e-07,5.642758915629645e-07,41.863028612673
Frac. RD (space),0.0,0,fully_noisy,0.8870625,fractional_subunit,1.6606530237682995,0.0028078278011687153,1.0,0.0,0.0,5.642758915629645e-07,5.642758915629645e-07,41.863028612673
Frac. RD (space),0.0,0,clean_initial_slice,0.8870625,fractional_subunit,1.6606530237682995,0.0028078278011687153,1.0,0.0,0.0,5.642758915629645e-07,5.642758915629645e-07,41.863028612673
Frac. RD (space),0.0,0,target_only_noise,0.8870625,fractional_subunit,1.6606530237682995,0.0028078278011687153,1.0,0.0,0.0,5.642758915629645e-07,5.642758915629645e-07,41.863028612673
Frac. RD (space),0.0,0,library_only_noise,0.8870625,fractional_subunit,1.6606530237682995,0.0028078278011687153,1.0,0.0,0.0,5.642758915629645e-07,5.642758915629645e-07,41.863028612673
Frac. RD (space),0.0,0,clean,0.8895500000000001,fractional_subunit,1.6605508541578646,0.0026910126589989054,1.0,0.0,0.0,5.651798400396526e-07,5.651798400396526e-07,42.088639774229
Frac. RD (space),0.0,0,fully_noisy,0.8895500000000001,fractional_subunit,1.6605508541578646,0.0026910126589989054,1.0,0.0,0.0,5.651798400396526e-07,5.651798400396526e-07,42.088639774229
Frac. RD (space),0.0,0,clean_initial_slice,0.8895500000000001,fractional_subunit,1.6605508541578646,0.0026910126589989054,1.0,0.0,0.0,5.651798400396526e-07,5.651798400396526e-07,42.088639774229
Frac. RD (space),0.0,0,target_only_noise,0.8895500000000001,fractional_subunit,1.6605508541578646,0.0026910126589989054,1.0,0.0,0.0,5.651798400396526e-07,5.651798400396526e-07,42.088639774229
Frac. RD (space),0.0,0,library_only_noise,0.8895500000000001,fractional_subunit,1.6605508541578646,0.0026910126589989054,1.0,0.0,0.0,5.651798400396526e-07,5.651798400396526e-07,42.088639774229
Frac. RD (space),0.0,0,clean,0.8920375,fractional_subunit,1.660447600104358,0.002576578521588941,1.0,0.0,0.0,5.660788302430856e-07,5.660788302430856e-07,42.316682134048115
Frac. RD (space),0.0,0,fully_noisy,0.8920375,fractional_subunit,1.660447600104358,0.002576578521588941,1.0,0.0,0.0,5.660788302430856e-07,5.660788302430856e-07,42.316682134048115
Frac. RD (space),0.0,0,clean_initial_slice,0.8920375,fractional_subunit,1.660447600104358,0.002576578521588941,1.0,0.0,0.0,5.660788302430856e-07,5.660788302430856e-07,42.316682134048115
Frac. RD (space),0.0,0,target_only_noise,0.8920375,fractional_subunit,1.660447600104358,0.002576578521588941,1.0,0.0,0.0,5.660788302430856e-07,5.660788302430856e-07,42.316682134048115
Frac. RD (space),0.0,0,library_only_noise,0.8920375,fractional_subunit,1.660447600104358,0.002576578521588941,1.0,0.0,0.0,5.660788302430856e-07,5.660788302430856e-07,42.316682134048115
Frac. RD (space),0.0,0,clean,0.894525,fractional_subunit,1.6603414959658434,0.0024641473529500935,1.0,0.0,0.0,5.669629224347279e-07,5.669629224347279e-07,42.54716431786603
Frac. RD (space),0.0,0,fully_noisy,0.894525,fractional_subunit,1.6603414959658434,0.0024641473529500935,1.0,0.0,0.0,5.669629224347279e-07,5.669629224347279e-07,42.54716431786603
Frac. RD (space),0.0,0,clean_initial_slice,0.894525,fractional_subunit,1.6603414959658434,0.0024641473529500935,1.0,0.0,0.0,5.669629224347279e-07,5.669629224347279e-07,42.54716431786603
Frac. RD (space),0.0,0,target_only_noise,0.894525,fractional_subunit,1.6603414959658434,0.0024641473529500935,1.0,0.0,0.0,5.669629224347279e-07,5.669629224347279e-07,42.54716431786603
Frac. RD (space),0.0,0,library_only_noise,0.894525,fractional_subunit,1.6603414959658434,0.0024641473529500935,1.0,0.0,0.0,5.669629224347279e-07,5.669629224347279e-07,42.54716431786603
Frac. RD (space),0.0,0,clean,0.8970125,fractional_subunit,1.6602355776668773,0.0023543950920785818,1.0,0.0,0.0,5.678491717763498e-07,5.678491717763498e-07,42.780094837610754
Frac. RD (space),0.0,0,fully_noisy,0.8970125,fractional_subunit,1.6602355776668773,0.0023543950920785818,1.0,0.0,0.0,5.678491717763498e-07,5.678491717763498e-07,42.780094837610754
Frac. RD (space),0.0,0,clean_initial_slice,0.8970125,fractional_subunit,1.6602355776668773,0.0023543950920785818,1.0,0.0,0.0,5.678491717763498e-07,5.678491717763498e-07,42.780094837610754
Frac. RD (space),0.0,0,target_only_noise,0.8970125,fractional_subunit,1.6602355776668773,0.0023543950920785818,1.0,0.0,0.0,5.678491717763498e-07,5.678491717763498e-07,42.780094837610754
Frac. RD (space),0.0,0,library_only_noise,0.8970125,fractional_subunit,1.6602355776668773,0.0023543950920785818,1.0,0.0,0.0,5.678491717763498e-07,5.678491717763498e-07,42.780094837610754
Frac. RD (space),0.0,0,clean,0.8995,fractional_subunit,1.6601288119300135,0.002247103351497994,1.0,0.0,0.0,5.687317520264965e-07,5.687317520264965e-07,43.0154820926756
Frac. RD (space),0.0,0,fully_noisy,0.8995,fractional_subunit,1.6601288119300135,0.002247103351497994,1.0,0.0,0.0,5.687317520264965e-07,5.687317520264965e-07,43.0154820926756
Frac. RD (space),0.0,0,clean_initial_slice,0.8995,fractional_subunit,1.6601288119300135,0.002247103351497994,1.0,0.0,0.0,5.687317520264965e-07,5.687317520264965e-07,43.0154820926756
Frac. RD (space),0.0,0,target_only_noise,0.8995,fractional_subunit,1.6601288119300135,0.002247103351497994,1.0,0.0,0.0,5.687317520264965e-07,5.687317520264965e-07,43.0154820926756
Frac. RD (space),0.0,0,library_only_noise,0.8995,fractional_subunit,1.6601288119300135,0.002247103351497994,1.0,0.0,0.0,5.687317520264965e-07,5.687317520264965e-07,43.0154820926756
Frac. RD (space),0.0,0,clean,0.9019875,fractional_subunit,1.6600188883735802,0.002141819865209986,1.0,0.0,0.0,5.695976156047198e-07,5.695976156047198e-07,43.25333437120636
Frac. RD (space),0.0,0,fully_noisy,0.9019875,fractional_subunit,1.6600188883735802,0.002141819865209986,1.0,0.0,0.0,5.695976156047198e-07,5.695976156047198e-07,43.25333437120636
Frac. RD (space),0.0,0,clean_initial_slice,0.9019875,fractional_subunit,1.6600188883735802,0.002141819865209986,1.0,0.0,0.0,5.695976156047198e-07,5.695976156047198e-07,43.25333437120636
Frac. RD (space),0.0,0,target_only_noise,0.9019875,fractional_subunit,1.6600188883735802,0.002141819865209986,1.0,0.0,0.0,5.695976156047198e-07,5.695976156047198e-07,43.25333437120636
Frac. RD (space),0.0,0,library_only_noise,0.9019875,fractional_subunit,1.6600188883735802,0.002141819865209986,1.0,0.0,0.0,5.695976156047198e-07,5.695976156047198e-07,43.25333437120636
Frac. RD (space),0.0,0,clean,0.904475,fractional_subunit,1.6599091516208497,0.002039221482461413,1.0,0.0,0.0,5.70465622306857e-07,5.70465622306857e-07,43.493659851399684
Frac. RD (space),0.0,0,fully_noisy,0.904475,fractional_subunit,1.6599091516208497,0.002039221482461413,1.0,0.0,0.0,5.70465622306857e-07,5.70465622306857e-07,43.493659851399684
Frac. RD (space),0.0,0,clean_initial_slice,0.904475,fractional_subunit,1.6599091516208497,0.002039221482461413,1.0,0.0,0.0,5.70465622306857e-07,5.70465622306857e-07,43.493659851399684
Frac. RD (space),0.0,0,target_only_noise,0.904475,fractional_subunit,1.6599091516208497,0.002039221482461413,1.0,0.0,0.0,5.70465622306857e-07,5.70465622306857e-07,43.493659851399684
Frac. RD (space),0.0,0,library_only_noise,0.904475,fractional_subunit,1.6599091516208497,0.002039221482461413,1.0,0.0,0.0,5.70465622306857e-07,5.70465622306857e-07,43.493659851399684
Frac. RD (space),0.0,0,clean,0.9069625,fractional_subunit,1.6597988126254843,0.0019391546854872672,1.0,0.0,0.0,5.713313071953161e-07,5.713313071953161e-07,43.736466602810324
Frac. RD (space),0.0,0,fully_noisy,0.9069625,fractional_subunit,1.6597988126254843,0.0019391546854872672,1.0,0.0,0.0,5.713313071953161e-07,5.713313071953161e-07,43.736466602810324
Frac. RD (space),0.0,0,clean_initial_slice,0.9069625,fractional_subunit,1.6597988126254843,0.0019391546854872672,1.0,0.0,0.0,5.713313071953161e-07,5.713313071953161e-07,43.736466602810324
Frac. RD (space),0.0,0,target_only_noise,0.9069625,fractional_subunit,1.6597988126254843,0.0019391546854872672,1.0,0.0,0.0,5.713313071953161e-07,5.713313071953161e-07,43.736466602810324
Frac. RD (space),0.0,0,library_only_noise,0.9069625,fractional_subunit,1.6597988126254843,0.0019391546854872672,1.0,0.0,0.0,5.713313071953161e-07,5.713313071953161e-07,43.736466602810324
Frac. RD (space),0.0,0,clean,0.90945,fractional_subunit,1.659684998872951,0.0018411096993936813,1.0,0.0,0.0,5.721783934104539e-07,5.721783934104539e-07,43.98176258766415
Frac. RD (space),0.0,0,fully_noisy,0.90945,fractional_subunit,1.659684998872951,0.0018411096993936813,1.0,0.0,0.0,5.721783934104539e-07,5.721783934104539e-07,43.98176258766415
Frac. RD (space),0.0,0,clean_initial_slice,0.90945,fractional_subunit,1.659684998872951,0.0018411096993936813,1.0,0.0,0.0,5.721783934104539e-07,5.721783934104539e-07,43.98176258766415
Frac. RD (space),0.0,0,target_only_noise,0.90945,fractional_subunit,1.659684998872951,0.0018411096993936813,1.0,0.0,0.0,5.721783934104539e-07,5.721783934104539e-07,43.98176258766415
Frac. RD (space),0.0,0,library_only_noise,0.90945,fractional_subunit,1.659684998872951,0.0018411096993936813,1.0,0.0,0.0,5.721783934104539e-07,5.721783934104539e-07,43.98176258766415
Frac. RD (space),0.0,0,clean,0.9119375000000001,fractional_subunit,1.6595713725808927,0.0017457564364919587,1.0,0.0,0.0,5.730276088340136e-07,5.730276088340136e-07,44.229555662174796
Frac. RD (space),0.0,0,fully_noisy,0.9119375000000001,fractional_subunit,1.6595713725808927,0.0017457564364919587,1.0,0.0,0.0,5.730276088340136e-07,5.730276088340136e-07,44.229555662174796
Frac. RD (space),0.0,0,clean_initial_slice,0.9119375000000001,fractional_subunit,1.6595713725808927,0.0017457564364919587,1.0,0.0,0.0,5.730276088340136e-07,5.730276088340136e-07,44.229555662174796
Frac. RD (space),0.0,0,target_only_noise,0.9119375000000001,fractional_subunit,1.6595713725808927,0.0017457564364919587,1.0,0.0,0.0,5.730276088340136e-07,5.730276088340136e-07,44.229555662174796
Frac. RD (space),0.0,0,library_only_noise,0.9119375000000001,fractional_subunit,1.6595713725808927,0.0017457564364919587,1.0,0.0,0.0,5.730276088340136e-07,5.730276088340136e-07,44.229555662174796
Frac. RD (space),0.0,0,clean,0.914425,fractional_subunit,1.6594573975338975,0.001652997562932288,1.0,0.0,0.0,5.738759088077419e-07,5.738759088077419e-07,44.47985357786099
Frac. RD (space),0.0,0,fully_noisy,0.914425,fractional_subunit,1.6594573975338975,0.001652997562932288,1.0,0.0,0.0,5.738759088077419e-07,5.738759088077419e-07,44.47985357786099
Frac. RD (space),0.0,0,clean_initial_slice,0.914425,fractional_subunit,1.6594573975338975,0.001652997562932288,1.0,0.0,0.0,5.738759088077419e-07,5.738759088077419e-07,44.47985357786099
Frac. RD (space),0.0,0,target_only_noise,0.914425,fractional_subunit,1.6594573975338975,0.001652997562932288,1.0,0.0,0.0,5.738759088077419e-07,5.738759088077419e-07,44.47985357786099
Frac. RD (space),0.0,0,library_only_noise,0.914425,fractional_subunit,1.6594573975338975,0.001652997562932288,1.0,0.0,0.0,5.738759088077419e-07,5.738759088077419e-07,44.47985357786099
Frac. RD (space),0.0,0,clean,0.9169125,fractional_subunit,1.659339621508851,0.0015622821070391383,1.0,0.0,0.0,5.747036638738852e-07,5.747036638738852e-07,44.73266398286234
Frac. RD (space),0.0,0,fully_noisy,0.9169125,fractional_subunit,1.659339621508851,0.0015622821070391383,1.0,0.0,0.0,5.747036638738852e-07,5.747036638738852e-07,44.73266398286234
Frac. RD (space),0.0,0,clean_initial_slice,0.9169125,fractional_subunit,1.659339621508851,0.0015622821070391383,1.0,0.0,0.0,5.747036638738852e-07,5.747036638738852e-07,44.73266398286234
Frac. RD (space),0.0,0,target_only_noise,0.9169125,fractional_subunit,1.659339621508851,0.0015622821070391383,1.0,0.0,0.0,5.747036638738852e-07,5.747036638738852e-07,44.73266398286234
Frac. RD (space),0.0,0,library_only_noise,0.9169125,fractional_subunit,1.659339621508851,0.0015622821070391383,1.0,0.0,0.0,5.747036638738852e-07,5.747036638738852e-07,44.73266398286234
Frac. RD (space),0.0,0,clean,0.9194,fractional_subunit,1.6592220332656409,0.0014742654335930055,1.0,0.0,0.0,5.755335343743494e-07,5.755335343743494e-07,44.98799442325104
Frac. RD (space),0.0,0,fully_noisy,0.9194,fractional_subunit,1.6592220332656409,0.0014742654335930055,1.0,0.0,0.0,5.755335343743494e-07,5.755335343743494e-07,44.98799442325104
Frac. RD (space),0.0,0,clean_initial_slice,0.9194,fractional_subunit,1.6592220332656409,0.0014742654335930055,1.0,0.0,0.0,5.755335343743494e-07,5.755335343743494e-07,44.98799442325104
Frac. RD (space),0.0,0,target_only_noise,0.9194,fractional_subunit,1.6592220332656409,0.0014742654335930055,1.0,0.0,0.0,5.755335343743494e-07,5.755335343743494e-07,44.98799442325104
Frac. RD (space),0.0,0,library_only_noise,0.9194,fractional_subunit,1.6592220332656409,0.0014742654335930055,1.0,0.0,0.0,5.755335343743494e-07,5.755335343743494e-07,44.98799442325104
